Gene_Name	Ratio_2h	Ratio_6h	Ratio_12h	Ratio_18h	Ratio_24h
PAFAH1B2	0.0258965840249121	-0.0981500210920115	0.0272191329449441	0.0358305905991994	0.042991780208132
HIST1H3A	-0.0665370023957912	-0.468948180180051	-0.345169250856654	-0.709290635723358	-0.0688771408503078
NOP14	-0.103665482765697	-0.851679090869806	-1.59029062141644	-1.84486767607451	-1.7660438430127
IGBP1	0.0469508554442069	0.0478304702987233	-0.0126401807787704	-0.0162110331559171	0.0683471963644176
RPP30	0.171839645669576	0.031415221021674	0.0883774390763102	0.110697799847855	0.00753608976812912
GTF2I	-0.00805655487105839	-0.0903114713760367	-0.113033665299892	-0.218347209278499	-0.0535284409892993
SRPK2	0.0316069128798614	0.0404672228834536	-0.188780697792142	-0.329755085744747	-0.489337408889382
CCT2	0.0330970794442748	0.0678934616013087	0.0158117071579059	-0.0156402903768823	-0.0702519218204442
GSTO1	0.0214528935322452	0.155517929498169	0.259564572180425	0.182213041700819	0.170491370403042
PRKDC	0.0557862269015908	-0.179383654356298	0.0203843443386084	-0.106750315060868	0.0513842023764284
NTHL1	0.0782742451563158	-0.228110634405181	0.0641932927587173	-0.237196573630394	-0.0816123228578898
NUCB2	-0.0329471640991291	0.062956985548981	0.103828920517217	0.0462058387266139	0.130144382636901
MRPS35	-0.0301241614551288	-0.171463056002581	0.0336138331192251	-0.102322191196686	-0.0760117385696413
MRPS5	-0.170437868508108	0.267392148861854	-0.183200646725428	-0.047957107396655	-0.231309516072501
MRPS36	0.120513790973279	-0.185232254230161	-0.0241778143011653	0.0358897507833643	0.696610841439445
MRPS9	0.0700575461854271	-0.234623941363856	0.0618120850721845	-0.238053099272466	-0.277627747659005
SARNP;CIP29	-0.0794293150029151	-0.0401209172008775	-0.0325240656921993	0.0126209180431822	0.168771306825942
COG7	0.137108279454727	-0.113967146433002	-0.0781999199213716	0.0293230130117248	0.19687217809679
ARF1;ARF3	-0.00906046815638366	0.0226394710289783	-0.00619028907206976	0.034514903602503	0.0506219510900253
ARF5	-0.207268173112028	-0.119688174519196	-0.183073576214852	-0.102590949588091	0.0280573747802096
ERH	0.0218629581086017	0.0406304429831848	-0.0211954245144897	0.000880312497559428	-0.0615688492680028
RHOG	0.178159193305146	0.0140187514800698	0.150016748334677	0.190783142366525	0.126548997017301
FOXK1	0.161459626133215	0.0931863501789014	0.24225985245062	0.0206477487165057	0.162024474385357
RBM10	0.047606788556679	0.0328313924673725	0.11373861567123	0.111180783337709	0.0643290495574289
RBM3	-0.614191558525292	-0.357045212966807	-0.237318965574551	-0.113967146433002	-0.0850166734887139
TFAM	-0.0606008295541171	-0.162725652846203	-0.227124934449926	-0.34698524674227	-0.0747794264966133
HDLBP	0.0379915105917069	0.204149950058034	0.0190826623148189	-0.042224073762985	-0.0706641007787897
GTF2B	0.0392807227932295	-0.142740172116082	0.0282191968277212	-0.0166389421137891	-0.165172317937167
CDK6	0.0649325677125771	-0.00662118012237995	-0.241230035515445	-0.315682151337925	-0.455333796677223
CDK5	0.0691794142399249	0.0811405781222944	0.0674096350914824	0.18713216350092	0.378044265768307
PURA	0.022991237049367	0.13898160037626	0.0439136016047527	0.0253532209464775	0.0533589602457791
CLTC	0.0324919747406243	0.0280279545397622	0.0922786512818629	0.130823465178743	0.0866146056392586
FKBP3	-0.0100636833446974	0.0248100624381524	0.114050856913213	0.128771401774041	0.267913184311517
SORD	-0.0210532520540752	-0.18472462050188	-0.0439043942956212	-0.0326651122818301	-0.0413831790194062
HNRNPU	-0.0160683686276536	-0.051580920630645	-0.0816123228578898	-0.146915848087275	-0.100843124433112
U2AF1	-0.053389419544635	-0.0478175480213695	-0.0117818594599147	-0.150559676575381	-0.0384361816561079
SPTBN1	0.061586225191713	0.0473384162365682	0.103363890039395	0.172603685991913	0.146563181111933
TIAL1	0.0504725372679122	0.0796762072173757	-0.00891709473605306	0.0333480509685954	-0.0189189821630518
SET	0.005203073308613	0.0520720687619058	-0.0318186258263571	-0.0308304301532745	-0.0810668804918884
FOXK2	0.0641932927587173	0.08652269081756	-0.0166389421137891	-0.0274371827068512	0.0146744524204508
RUNX1	0.0129120216753383	-0.0378741656611202	0.0655665336115536	-0.0119249484797085	-0.0382956981815444
FABP5	-0.0493519591352916	0.0371474785513476	-0.0708014676002111	-0.0939657503694475	-0.131062616782468
CAP1	0.0459675146092984	0.0245605716697032	0.0762042718559606	0.144520517113844	0.14393059798495
HMGCS1	0.426373411764034	0.617720099933052	1.26878199511071	0.884540538935991	0.221488615607051
SLC7A5	0.279914198865318	0.0898506731573726	-0.147697443613871	-0.313129734837852	-0.418027989926524
DR1	0.0492628552704633	0.0867524888526246	0.0105412367253233	0.109856859719685	0.0658081177276424
TFAP4	-0.0604624879861069	-0.414893222560799	-0.804384035441342	-0.981341227700802	-1.17331935353604
EXOSC10	-0.0340748202705722	-0.338338834684812	-0.348232419239271	-0.760944774176444	-0.394294620494657
PFKP	0.0197991734002638	-0.0231843692482633	0.0491583624508513	0.0603521491181249	0.0251623581673568
SATB1	0.14228965994923	0.171368418311981	-0.0791562066176435	-0.355692897566225	-0.70549139374708
CENPE	-0.0378741656611202	0.161185351042279	0.0611045089262064	0.19597949284403	0.545760924473324
MAP2K1	0.0505323009398715	-0.0263043243519084	0.180609756200524	0.168544281854727	0.173807463763398
FKBP4	0.14576492123383	0.179465642159705	0.0343523738844369	-0.0392787953513676	-0.0854246562526777
RPL6	-0.00791308164326498	-0.249141903280347	-0.189033824390017	-0.278579550458423	-0.820893749228565
TOP2B	0.0489493995137875	-0.405883472922256	-0.142348082144681	-0.519944414183025	0.0984128694468383
AKAP12	0.0884387938029029	0.0770866913925883	0.205147492044805	0.254134516865705	0.281614260641775
MLLT1	0.117693455706082	0.101691020360697	-0.0776531856501613	-0.171591153231601	-0.00863030514344
CENPC1	-0.192825403552391	-0.57162827441807	-0.823097147349204	-1.26285405768169	NA
CEBPZ	-0.0977456216385188	-0.223175386144563	-0.152507948364903	-0.258217389536018	-0.259905175353353
GBE1	0.0325509981746115	-0.0927486855395237	0.00375589188433528	-0.0412429822318814	0.0293377362676596
GLO1	-0.0596321598820996	-0.0727232310216204	0.101350488296463	0.0745321986048589	0.103425885443164
SSBP1	-0.123401335971914	-0.0986890440913284	-0.0858325236749548	-0.227001674589038	-0.0897693086335085
REL	0.0383322247969822	0.105938940740642	0.134445368429636	0.218564743694666	0.21454151585655
YWHAH	0.0651891393986732	-0.00690836934217753	0.00786968602910152	-0.12234140752612	-0.181293412885475
CSTF1	-0.181675061414897	-0.105141660323423	-0.0126401807787704	0.0702695891720924	0.0454760954195786
UBE3A	-0.0557509641184533	0.0313120128776309	0.0246632979374266	-0.00100953323319866	0.00388607878244858
SFRS11	-0.0074825763312062	-0.00776959414591767	0.00808729037360513	-0.0107798387532428	-0.0339339114419318
CTDSPL2	-0.0855606248726255	-0.0107798387532428	0.0999118537979167	-0.0284277045726674	0.00823237817300436
PTPN11	0.0626556078497675	0.00685463283807687	0.0308845149187385	0.0205453079659621	0
PPAT	0.0510104994620807	0.0641480433311403	-0.0264459803038008	-0.0209110655816899	-0.143654634526038
GFPT1	-0.0216218578515189	0.0309287329715987	0.0689977984819466	0.0891906010400288	0.0517131410336679
PSME1	-0.129744605507819	-0.0648828515848544	-0.0578314745605733	-0.0409625477784978	0.0517430482672537
RBPJ	0.25892569581664	0.0628967049723258	0.0882854118785527	-0.0504668703506619	0.0321231329775951
GABPA	-0.0639170536923114	-0.0124971626829022	0.0275720175152513	-0.0622598944701261	0.0542275124037498
RING1	0.0294113548012643	0.102558192126387	0.0188049272016521	0.00855162270156046	0.00115461794149201
RAD51	-0.00848688896549122	-0.0123541304078741	-0.298892881054161	0.158799744808926	0.0636805489976077
PRDX1	-0.0187765851791832	-0.0318186258263571	-0.00417776078910992	0.0458781532143125	0.0663518299444567
C1QBP	-0.0735460609151547	0.0395624282216936	-0.122208861700229	-0.194465331637997	-0.204140716780225
CKAP4	-0.060185765046563	-0.0384361816561079	0.00773913917505534	-0.0196307563355084	0.171677136090139
TCHH	-0.143524032521613	-0.124195771587192	-0.0560285389227513	0.0471148107658159	0.0217018474101221
KHDRBS1	-0.00403390128448975	-0.0809304876729839	-0.0160683686276536	-0.0519984677970024	0.0677422483862524
ARHGAP1	0.0288666665889904	-0.0448836782397647	0.046801821319007	0.0604875449311721	0.0754439983134458
SFRS4	-0.132379425052866	-0.328032190303863	-0.0190613650934302	-0.233274538990934	-0.238542314279151
PPP3CA;PPP3CB	0.0843796723997208	0.0916482136283958	0.222228925163089	0.195632486584562	0.269390474130039
DHX9	0.0174024509747793	-0.0818849667292274	0.00818885030110122	-0.10701824988212	-0.0825663510714118
GOLGA3	-0.0405417938628468	-0.0117818594599147	-0.00417776078910992	-0.00633393372205048	0.0570464191871426
GOLGA2	-0.0275787274742827	0.0603070200040267	-0.00733904600816206	0.0591491889234447	0.170150440155309
PPID	0.151554324792723	0.0935711406863139	0.166696978588083	0.0964680577693869	0.0347513431557655
SSRP1	-0.00288250853312144	0.0275279022232737	0.00544923858520327	-0.00100953323319866	-0.0646069752973919
SLFN5	0.00895803611684358	-0.16658691407045	-0.0496307677246004	0.198179139503883	0.317498614477822
NSUN2	-0.0503275535584249	-0.0578314745605733	-0.144829520838809	-0.197110514712696	-0.251446431558582
RBBP4	-0.0189189821630518	0.00274372794542719	-0.0305479641629666	-0.00619028907206976	-0.0110662014062054
NCBP1	0.06224884779649	0.11234996102856	0.0716334673178079	0.0980731101841107	0.152035153691074
EP300	-0.159241659730106	0.0361412086342497	0.0897892583584663	0.0275867229123543	-0.0736831536164399
HSPA14	0.0667295284676727	0.140777826233386	0.0928478194070554	0.0847621208654517	-0.0297002342154199
AP1B1	0.0488897013762379	0.0429620538383605	0.0461462540062797	0.115972627767618	0.138076387402128
CPSF1	-0.0389979787975099	-0.0344974641994449	0.0967765830460893	-0.0277202583559274	0.142448892540022
PMPCA	-0.0973411087967018	-0.211136826982275	-0.0765590951316044	-0.0260209707143701	0.0152575479909494
SCRN1	0.0117479594101339	0.0127373524475542	0.113379621766494	0.140984615200586	0.0619777381268888
NUP160	0.00749258289871241	0.0763259528117118	-0.00877370706601606	-0.087598617923621	-0.0777898886436676
TBL3	-0.0954518810856606	-0.109828565307087	-0.071076162010959	-0.161823202945348	-0.148869043531001
GTF3C1	-0.173639163570579	-0.0777898886436676	-0.0916659875218129	-0.0432044985651675	0.048292855827063
TWF1	-0.175684270730997	0.0549317229011465	-0.36109457017632	-0.394075065625737	-0.225891861690341
AKAP13	-0.00891709473605306	-0.0436244767470347	-0.0460020465445205	0.0432593451023717	-0.00504061670053016
SMARCB1	0.0813695204028778	-0.108089491840297	0.0422190935882993	-0.0652965671277809	0.0208526520420586
BPTF	-0.0554733358984315	-0.455544224775742	-0.121280699792729	-0.101381142355025	-0.0629506088228078
CDC20	-0.284751009534226	0.204997816768525	0.399558960414532	-0.0666747627244601	0.0609389561012907
STX4	-0.0248869993131796	0.134334520398604	0.197881246659362	0.308001388844441	0.445872884617195
SFRS8	0.140682395167652	-0.0166389421137891	-0.00676478187842236	0.0449997275254064	-0.0519984677970024
CHD3	0.122711203227643	0.0752159943555013	-0.0350607969051142	-0.0308304301532745	-0.0361868028478463
SF3A3	-0.0903114713760367	-0.0615688492680028	-0.0745054363636297	-0.0901759497902069	-0.000144262291094578
TRIM26	-0.154842406869233	0.0585330603700537	0.175191422095136	-0.00834345852933505	-0.0554733358984315
AIMP1	-0.0146409468817531	-0.0130691500195213	0.0262785291951853	0.080408206873288	-0.0411027718191281
ILF2	0.0380211347198574	-0.00403390128448975	-0.0311128408502493	0.0191411396785691	-0.0200576523412534
ILF3	-0.0207688650945718	0.0597956553479612	0.00676766150059789	0.0951883824740872	-0.0221902396340659
LMAN2	-0.0784732093786936	0.000663792402769224	0.0494121438569591	0.0784874993438446	0.249410644687328
TRAF2	-0.120351940365222	0.0592694398151375	0.00306176010033943	-0.361880627038438	-0.40686315797654
DLG1	-0.15704371014558	-0.0187765851791832	0.0588335780125028	-0.264596479490882	-0.0451633516032245
TAF10	0.0114425486371785	0.064585513925593	-0.0654344459486331	NA	0.146754829223565
PPP1R8	0.0374731867931033	-0.093154487907083	-0.032383005311653	-0.00302648288989857	0.060984104987696
ABR	-0.0216218578515189	0.0514141027917845	0.037443573914198	0.330392643893112	0.231023866209421
BNIP1	-0.0139267060429218	-0.020484422065084	-0.0461417816447207	-0.105409894040082	-0.0396999177209515
CSTF3	0.0282191968277212	-0.0951817893426852	0.0277043714856102	0.102635643530053	-0.0425042631289634
ECH1	-0.0547790315196196	-0.150299708101682	0.031518436549594	0.0858641392404942	0.219404330203509
STRN3	0.124471546016911	0.122726911074418	0.133495518699792	0.128645216234934	0.0902499330888516
CDC16	0.211113871001422	-0.0611540632071007	0.0904342441770474	0.191211339527923	0.289668528723668
STK4;STK3	-0.0169241442578214	-0.040822310107341	0.164318415878289	0.209528207375421	0.0191703792493263
FLII	0.113098732313508	-0.0946414541150622	0.0797066997889929	0.219018059723975	0.0838138346660821
COASY	0.0377249208082155	-0.00992040959306384	0.0550815992807252	0.0181181278660769	0.0487703125114819
MRPL28	0.0639368980990793	-0.178619042533318	-0.0672256725319715	-0.168770383500821	-0.0149265442381028
ACACA	0.183539552510743	0.143643697496389	0.106730994618249	-0.0773797407970136	-0.105141660323423
LCP2	0.214123074119837	0.263369149915095	0.429789684160197	0.789436576274717	0.960019402309119
CHAF1A	0.0685892465999168	0.177326949243481	0.035002602646267	-0.00100953323319866	-0.0828388147248917
CHAF1B	0.222986453074871	0.27329082879775	0.176870234999154	0.0604123234663004	0.11658250465903
IK	0.0109046012013976	-0.0247451901971378	-0.029276182370632	-0.00920382732983982	0.0119516025168065
RLF	0.0208380151250753	-0.048096653272944	-0.0199153677076859	-0.531468799410177	-0.22650852980868
PRKAA1	0.0572265365494528	-0.0109230271847919	-0.108624814681649	0.0428431544839392	0.00691261664262996
PPFIA1	0.0751248028608351	0.0816442991051381	-0.0180643893603616	-0.0661236424652936	0.133305623774866
TARDBP	-0.0472591754780128	-0.0110662014062054	0.0136400378391507	0.0528350868092922	0.00316296685379669
HNRNPA0	-0.0621217119077975	-0.0729975597999501	-0.051580920630645	-0.0797023716973782	-0.0200576523412534
PAK1	0.146291723193236	0.0978260627857776	0.218866938553811	0.503650145644967	0.534725510292611
AIMP2	0.0123589749859555	0.00187672368803014	-0.0497701518163845	-0.0565835283663676	-0.0395595572557058
FADD	0.0651136724013452	0.0308845149187385	-0.0941009164388664	0.139839694798544	0.0303982057638471
PRDX4	0.0697243987319461	0.0535086733172771	0.00611554353561017	-0.0305479641629666	-0.0316774964507602
PAK2	0.0264842338699589	-0.0146409468817531	0.0437202676643288	0.0292346766313629	0.0546170331756347
CBX3	0.0341603169119858	0.0395772563470337	-0.0196307563355084	-0.0962618530584036	-0.279649578557086
PSMD2	0.0202233986682021	0.0821634683764156	0.0715273416520489	0.0957278661891386	0.0856651014168916
NME3	-0.0993625397577723	-0.252052275031513	0.0285576106826097	0.143516204479559	0.625489074231609
SFRS9	-0.0271540515037266	-0.199248306840202	-0.0539454249627852	-0.0517201164473277	-0.0538064436957938
SRSF5	-0.204516369702772	-0.00489684321484749	0.0807896038397854	0.0762651110509718	0.0130867120531455
SFRS6	-0.0503275535584249	0.0126500257633208	-0.0377336274465149	-0.0497701518163845	-0.0666747627244601
TRIM28	-0.00360223668019554	-0.00331438850667705	-0.158466295124796	-0.267475871796492	-0.371391583924212
G3BP1	0.00834845891901253	0.0598257306049671	-0.0679140140884664	-0.201131966907887	-0.23915359984437
KCNAB2	0.0393103734060141	0.0237536911250872	0.0961904414213029	0.176511489494163	0.0741676400152469
PTK7	0.0841043722681076	0.0824536737755159	0.00364018005872851	0.216669076176324	0.135237387862162
EIF3I	-0.0243196791954129	-0.048794180260805	0.00560854438454487	-0.0973411087967018	0.055246481283739
PPIL2	0.206495268767016	-0.123931008319631	-0.0558897581962829	-0.191688975733969	-0.0401209172008775
CTBP1	0.000750396541276168	-0.144307467263042	0.0696184134005919	0.022610161065122	0.0227274044935051
DYNC1I2	0.0125918109103073	-0.0761485971800829	0.117849996438312	0.333152532549616	0.143914657572037
ORC2L	-0.188021051416948	0.0173440440421523	-0.22909566135538	-0.00934717225925265	-0.139207520271254
IKZF1	0.156546715184133	-0.0657101640652657	-0.0167815502334021	-0.0253123430460691	-0.00820001383213612
NNT	0.0516234230526132	-0.0475383887633605	0.0655514359474153	0.103565384842891	0.238680681139426
XRCC4	0.0691037382289296	0.00649228684922031	-0.229587922740652	-0.0870554345433758	0.124094148842334
SF3B2	-0.010636636108737	-0.133826527298828	-0.174150712212013	-0.18383583144968	-0.287708686245417
GOLGA4	-0.00460925325258967	0.120121747882966	0.123528238123432	-0.0132121114268512	-0.0997664862929298
TMED1	0.0212186232372655	0.316456243677303	0.2219091994329	0.00511620147368251	0.146451398135944
FKBP5	-0.0996318500144603	-0.0908534304511135	-0.128161400914489	-0.189413431033673	-0.18205660901025
ROCK1	-0.0289934118795487	-0.00733904600816206	0.111461299582203	0.109234256982208	0.090818301254564
PICALM	0.0674398694951738	0.115034858765591	0.0726496366966173	-0.064331046245984	0.0331856526441237
MTX1	-0.0694272104560142	0.0345740098581555	-0.0801118598615982	0.064600601484781	-0.00733904600816206
PIN1	0.0379174529325259	0.10403048028446	0.153430464413062	0.0868903852452126	0.130365444186607
RIPK1	0.0788074397414689	0.0818427829429558	0.0531044836743934	-0.035905383742128	0.166097923330837
HDAC1	0.0440623376524828	-0.00259451670845239	-0.0107798387532428	-0.0370307309449671	-0.0402612230644346
CAMK2G;CAMK2B	0.0181619563542668	-0.0366088286051013	0.17109225312768	0.143006345049772	0.38288962525524
NAE1	-0.093695380233557	-0.0494913701651037	-0.00920382732983982	-0.0791562066176435	0.106560122683883
SNW1	-0.0628124924050211	-0.304627854492976	-0.501413666875781	-0.479230561206336	-0.281787256815826
DGKZ	0.0386582006515798	-0.0157829972409274	0.0459824087132787	0.374916582077966	0.490395358528593
STIM1	0.0448211301094806	0.0233577512147545	0.168722655610269	0.194938724357805	0.377800549863764
SNX1	0.0426945440695175	0.110604337845756	0.113629347199905	0.0769192944835658	0.0713757470990254
KRR1	-0.0261626544896757	-0.359183789974511	-0.168385305414752	-0.387252238833504	-0.361656083062749
PWP1	-0.0581086494011739	-0.197236354918707	-0.345736995164043	-0.220206113080184	-0.224287289892001
CUL1	0.0637559410638922	-0.0350607969051142	0.0716941140606079	0.126548997017301	0.158220058195043
CUL2	0.0237096924352324	0.0329051894975368	0.088024700025866	0.0993862593019267	0.0978878206694322
CUL3	0.00437800200150992	-0.126444299724691	0.0468614331216265	-0.0769694763151107	-0.0969364825029571
CUL4A	0.0500841337339785	-0.0709388213434375	0.00714457516810335	0.028587041726193	-0.0725860470685965
CUL4B	0.0650080252367135	-0.179128828772152	0.0709513670740619	0.155984007116765	0.0633790201245272
DYRK1A	-0.125386605365814	0.029912060480666	-0.0729975597999501	-0.0244615301409957	0.00340878424590838
FHL1	0.113894727844959	0.361712960993226	0.242823101848187	0.410313203161803	0.387732437552065
MOGS	-0.038014690186716	-0.0855606248726255	0.036037661858243	-0.0976107966264223	0.157688883337578
RUNX3	0.0307223936523205	-0.122473941175645	0.170491370403042	0.134033690096566	0.246720662952338
THOC5	0.0910334178844142	0.00773913917505534	0.000721527917459226	-0.00245049923482243	-0.00590295685823638
SPTAN1	0.049845168138022	0.0872734999514735	0.0755656151597797	0.163881962981029	0.173368131158606
BLMH	0.0962521293265969	0.102651134309758	0.101551702073621	0.185982867288298	0.158928595694067
EXOSC2	0.0304129399966819	0.050203631376794	0.0383618559222159	0.0788683888148347	-0.0352015957185661
TUBB2A	-0.104873376726018	-0.0373119306419666	0.13671170150781	0.418851250556432	0.579188862031513
BYSL	0.0363483244845675	-0.100035721161844	-0.0901759497902069	-0.344260394985419	-0.531269159882994
IDI1	-0.146785540988701	0.0601866826009008	0.519631462652787	0.504161598170863	0.510231018741695
CBFB	-0.00561556740690985	0.0379322641602381	0.0111081252905345	0.00980025685470464	-0.120351940365222
NFYC	-0.182946494511102	-0.0973411087967018	-0.19269917799206	-0.0850166734887139	-0.196355242882748
CDC2L5	0.0132177437192849	-0.484395962502666	-1.16748638996565	-1.31527638701493	-1.54007687965076
IL16	0.102078086207872	0.343659233813553	0.168544281854727	0.388657623355035	0.380427350939617
CKAP5	0.112521520126622	-0.0980152338689595	0.0802251721371891	-0.00805655487105839	0.165709479910141
HNRNPD	-0.0482361856528477	0.0407491601098125	0.0250302371872846	0.0265283172592917	-0.071076162010959
BOP1	-0.0394191831333972	-0.0517201164473277	-0.215989154146721	-0.37851162325373	-0.461633326550436
UBE4A	0.0318723744313138	0.0515636141647383	0.148017148516736	0.289421660988485	0.311470482075527
KEAP1	0.101768425222795	0.0395476002487567	0.034219408641945	-0.0717626693000912	-0.0572769650732477
URB2	0.245351898208933	-0.143915803071445	0.174865665381161	-0.172615521813478	-0.411209282790363
MORC3	0.109529959780774	-0.0187765851791832	0.0106429695538684	-0.102859657922056	-0.0727232310216204
SAFB2	0.0513244034047448	0.072042882314948	0.191540808463182	0.0878866951751942	0.175175132512388
EIF3A	0	-0.040822310107341	-0.0103501881695673	-0.048096653272944	-0.111832587077983
SCRIB	0.137203474385482	0.0283810370282816	0.0161618121261688	0.14864072625429	0.216870267828973
GIT2	-0.0153548342934641	0.133099932475045	0.131250029269829	0.287553889044398	0.220395671135367
MLEC	-0.0457225357346006	-0.0714881055841823	0.0446574352317199	0.00691261664262996	0.0560111805204472
TTLL12	0.0301624785015533	0.0111081252905345	-0.0382956981815444	-0.121678556588252	-0.136716384488312
POLA2	0.0561461695302194	0.21916919672562	0.264391176954607	-0.0169241442578214	0.105147321469871
TFDP1	-0.0709388213434375	0.0248834502877441	-0.498455128471235	-0.265916914366915	-0.272978695373574
TFDP2	-0.118226813792948	-0.493749794473168	-0.423524388244335	-0.587461007377938	-0.894526770257394
WRN	-0.104739216216237	-0.676538226720689	-0.879235245527705	-0.768332557385821	-0.862907585756396
DYNC1H1	-0.0316774964507602	-0.0938305716351356	0.029602780571575	0.0607884700169257	0.083890286257238
EIF2B1	0.0313415001653909	0.0141935759270578	-0.0798388806666705	-0.00446543677030055	0.0254560036718538
EIF4A2	0.188134440161384	0.251384200807481	-0.0201999229434977	-0.0499095224430581	-0.0439043942956212
CTTN	0.123543954868527	0.100484041932964	-0.0558897581962829	0.159863108931697	-0.0261626544896757
TRIM25	0.00977120657398835	0.0122425711137466	0.00656474876683784	0.0406304429831848	-0.0264459803038008
PTK2B	0.155871491835903	-0.0586628393785599	0.209478162163061	0.318937604239682	0.323479826261447
FAM50A	0.105473229742606	-0.109561151953051	-0.0234682805039054	0.039770035846553	0.177212757127111
FRG1	0.388600962272458	0.151666503869433	0.0335104675756453	-0.210014737709273	-0.0453031679565721
GAMT	0.122287155999165	-0.168898720025469	0.046027091947825	-0.101515615491244	0.246515265435284
CAPRIN1	0.0253385382977406	0.122475606046682	-0.0632268019969814	-0.164142648848306	-0.183581791117823
RBM39	-0.0316774964507602	-0.0797023716973782	-0.0923427689954471	-0.160145725404579	-0.185105362542592
HLTF	-0.0957219222733257	-2.29024744758719	-1.13336624310422	-1.94714246537322	-2.32739994609742
PRPSAP1	0.114175772334332	-0.0447438212243978	0.133353095162872	0.186278313165548	0.156932699033281
DHX8	-0.0130691500195213	-0.281668579972845	0.00921936235368081	-0.0980152338689595	-0.0432044985651675
MCM6	0.0268957312307702	0.0239150311358267	0.0500841337339785	-0.0199153677076859	-0.026729250487489
ITPR2	-0.129876460833131	-0.244034582393693	-0.187261004841697	-0.207767937572171	-0.0149265442381028
ITPR3	0.260221010095765	-0.184470736640092	-0.333309229574897	-0.128029388740641	0.0164244466196071
PLS1	0.144504570181587	0.217507559892179	0.169193019433789	0.284053929226242	0.333025316373802
TRIP12	0.115738128364572	-0.162210036314307	-0.0109230271847919	-0.231309516072501	-0.0724488500696925
PUM1	-0.0244615301409957	-0.0569996303855637	-0.0510240030244669	0.0286900551071001	-0.149649581894975
MDC1	0.120670638044121	-0.0451633516032245	0.0652042332718693	0.120686323689113	0.310396675366234
CLINT1	0.0318871237275931	0.0310171731433268	-0.14522093708563	-0.0333701384605921	-0.0274371827068512
SMC1A	-0.00590295685823638	-0.0630887120192842	-0.00949050294745241	-0.146915848087275	-0.0904469802326514
RRP1B	0.0317248897612929	0.0134507182924012	-0.548436624696042	-0.463727071988511	-0.81467346256818
KIAA0182	0.116817141360531	-0.0884130097267249	-0.366028399157119	-0.694300770342678	-0.805292455600712
PDCD11	-0.0429244451738409	-0.216610068742442	-0.0988237683796915	-0.207767937572171	-0.145612247166476
BMS1	-0.104336659814736	-0.596553552742506	-0.907813625096747	-0.897937398420046	-1.12201002012581
USP10	0.0612399753693698	0.0279985348992564	-0.00791308164326498	-0.0957219222733257	-0.158983251160387
GANAB	0.0398590196892315	0.0186733871231694	0.0541376379280957	0.0417289493337268	0.0828508915756269
RFTN1	0.0614958911391987	0.0861397754140051	0.0215407547014174	-0.00129784159564685	-0.076695901830383
PPP2R5D	0.0880707045765179	-0.168128529576949	-0.0112093614203034	-0.13815914522947	-0.767315799224828
LBR	-0.0565835283663676	-0.207143204941749	-0.00805655487105839	-0.208517259805544	0.167912043460966
GOLGB1	-0.00259451670845239	0.155919711596069	0.133574648962751	0.248827675242495	0.155839346224474
ZNF638	0.097486441673519	-0.177726482932068	-0.44752630116891	-0.537942090749452	-0.311968051031716
KPNB1	-0.010206942869257	-0.00331438850667705	0.00307621777330342	-0.0475383887633605	-0.067087964801147
NOLC1	-0.101650076094435	-0.0623980637984785	-0.142086629617527	-0.115832298652565	-0.350044565862694
NUMA1	-0.0646069752973919	-0.513894946764927	-1.09936253975777	-1.35558014737736	-1.3489122409942
PSME4	0.15521264992094	-0.0751903141552193	0.0232697793228473	0.0399776733509971	0.00633288344044325
SLMAP	-0.0535284409892993	0.122946838888738	-0.141301987625258	0.0300151685193057	-0.00504061670053016
NAA25	0.185999279360955	0.00589823636778517	0.0134798427595197	-0.0330881693321878	-0.169668499523086
CHMP4A;TM9SF1	0.22014357072043	0.124487273041836	-0.060185765046563	-0.00446543677030055	-0.0241778143011653
NCAPH	0.0866912057975473	0.128030219733224	0.100499509627178	0.145589363319229	0.0673038196680343
TTC35	-0.14326279303862	-0.0993625397577723	0.00945169208750504	0.00708658204027108	0.0756720383108996
WTAP	0.0803319395778219	0.0881320462594595	0.0306487081896997	0.0613754545337806	-0.0497701518163845
FAM175B	0.0487852355792798	-0.0423641752480078	-0.0124971626829022	-0.0510240030244669	0.127762226357542
SEPT2	0.0638464167443088	0.113801058513612	0.0914944901289549	0.0825147770882489	0.0608185659780606
SART3	0.0292493989858141	-0.0316774964507602	-0.0147837526270703	0.00585477886179345	-0.0869196067373262
NCAPD2	0.0800269107078591	0.141334633297998	0.186475310702189	0.0845326396200955	0.165402036358706
EXOSC7	-0.01292617444427	0.0551565433097127	-0.0608774728993346	-0.0391383939069583	-0.0842003616746552
ACAP1	0.252810272777515	0.102651134309758	-0.0136409106693863	0.200266113475219	0.347894449808024
LARS2	-0.19269917799206	0.000894748326002801	-0.0812032604173944	-0.19269917799206	0.0914637473945331
SNX17	-0.0777898886436676	0.022991237049367	-0.106482330469981	-0.0564448010196681	-0.0630887120192842
RAB3GAP1	0.0262344534376686	0.088270074582964	0.0997263279926923	0.0352539059036957	0.00218011591381062
KARS	0.0246486223084853	0.0193604509054312	0.0117334145738267	-0.0571383043935417	-0.0432044985651675
SETDB1	-0.0468402542029723	-0.0120680233090903	-0.107821755912854	-0.0916659875218129	-0.171591153231601
